"Uniprot_ID","All_ids","First_id"
"Q8BGQ1","Q3UM95;Q8BGQ1;Q8BGQ1-2","Q3UM95"
"Q3UMB5","Q3UMB5;Q3UMB5-2","Q3UMB5"
"Q3UMB9","Q3UMB9","Q3UMB9"
"Q8R0A0","Q3UMJ4;Q8R0A0","Q3UMJ4"
"Q922F4","Q3UMM1;Q922F4;Q3U9U3;Q9CUN8","Q3UMM1"
"Q91WV0","Q3UMQ2;Q91WV0","Q3UMQ2"
"Q3UMR5","Q3UMR5;Q3UMR5-2","Q3UMR5"
"Q3UMT1","Q3UMT1","Q3UMT1"
"Q3UMU9","Q3UMU9;Q3UMU9-3","Q3UMU9"
"Q3UN04","Q3UN04;A0A0G2JDF7","Q3UN04"
"P58158","Q3UN75;Q3UJY2;D4Q8F9;P58158;Q3USF3","Q3UN75"
"Q9CWR7","Q924J9;Q3UNB9;Q9CWR7","Q924J9"
"Q923E4","Q3UNI1;Q53Z05;Q923E4;Q923E4-2;Q3USJ2","Q3UNI1"
"Q99KX1","Q3URS8;Q3UNV7;Q99KX1","Q3URS8"
"Q99J23","Q3UNZ1;Q99J23;Q3UXS5;Q3TT56","Q3UNZ1"
"Q3UP01","Q3UP01;Q3UWY4;Q3TU90","Q3UP01"
"Q3UPH1","Q3UPH1","Q3UPH1"
"Q3UPH7","S4R189;Q3UPH7;Q3UPH7-3;Q3UPH7-2;Q3UPH7-6;S4R2U9","S4R189"
"Q3UPL0","Q3UPL0;Q3UPL0-2","Q3UPL0"
"Q3UQ28","Q3UQ28;B2RX13;Q80U60","Q3UQ28"
"Q3UQ84","Q3UQ84;E9Q7H6;Q922A3;Q3TP97","Q3UQ84"
"Q9Z127","Q3UQM7;Q9Z127","Q3UQM7"
"Q8BMS4","Q3UQM8;Q8BMS4;Q3TLJ6","Q3UQM8"
"Q3UQN2","Q3UQN2;F6RG68;Q3UQN2-3;J3QPQ1;Q3UQN2-2","Q3UQN2"
"Q91VU7","Q91VU7;Q69Z76;Q3UQN6;Q3ULP8;B7ZNL8","Q91VU7"
"Q3UR70","Q3UR70","Q3UR70"
"Q3UR85","Q3UR85-3;Q3UR85;Q3UR85-5;Q3UR85-2","Q3UR85-3"
"Q80U58","Q3UR91;Q3TQ29;Q80U58-2;Q80U58;Q80U58-3;E9PW51","Q3UR91"
"Q8R0I0","Q3URC9;Q8R0I0;C7ECU2;Q8R0I0-2","Q3URC9"
"Q3URD3","Q3URD3-2;Q3URD3;H7BX64;D3Z7V3;F8WIH0;F6YCM8;F6UV57;Q3URD3-5","Q3URD3-2"
"Q3URE1","Q3URE1;A0A1D5RMC8","Q3URE1"
"Q8R5L3","Q8BY36;Q5KU38;Q3URK7;Q3USV9;Q8R5L3-2;Q8R5L3;Q6ZQ51;Q3TC98;Q8BUJ2;Q8C051","Q8BY36"
"Q3URQ0","Q3URQ0","Q3URQ0"
"Q3URQ4","Q3URQ4;Q3TBV3","Q3URQ4"
"Q3URR4","Q3URR4;Q9EQ08;Q9EQ07;Q9JHK6;A1L3T3","Q3URR4"
"Q3URS9","Q3URS9-2;Q3URS9","Q3URS9-2"
"Q61216","Q3URU4;Q61216;Q3UJN6;Q61216-2;Q8BRV3","Q3URU4"
"Q6P6L6","Q6P6L6;Q3URX8;Q8K1K1","Q6P6L6"
"Q9R1J0","Q7TPY3;Q3US15;Q9R1J0;U3M993;Q8VE30","Q7TPY3"
"Q3USB7","Q3USB7","Q3USB7"
"Q3USJ8","Q3USJ8-3;Q3USJ8;Q3USJ8-2","Q3USJ8-3"
"Q3USZ8","Q3USZ8;Q3TS89","Q3USZ8"
"Q9QUR7","Q3UTI7;Q9QUR7","Q3UTI7"
"Q922W5","Q3UTR5;Q922W5;A2ABZ2;A2ABZ3","Q3UTR5"
"Q3UU43","Q3UU43;Q80TE1;Q8VCJ5;Q80VD4","Q3UU43"
"Q3UUG6","Q3UUG6-2;Q3UUG6;Q8BRB6;A0A0J9YV32","Q3UUG6-2"
"Q91YI0","Q3UUH0;Q91YI0;E0CY49","Q3UUH0"
"Q3UUQ7","Q3UUQ7","Q3UUQ7"
"Q9R1T4","Q3UUU4;Q9R1T4-2;Q9R1T4-3;Q9R1T4","Q3UUU4"
"Q8BUP8","Q3UUV3;Q8BUP8","Q3UUV3"
"Q8VHB5","Q3UUZ9;Q8VHB5;Q3TLN7;A1ECK8","Q3UUZ9"
"Q3UV17","Q3UV17","Q3UV17"
"Q80T85","Q3UV57;Q80T85","Q3UV57"
"Q3UVK0","Q3UVK0","Q3UVK0"
"Q3UVL4","Q3UVL4;Q3UVL4-2","Q3UVL4"
"Q61084","Q3UVM5;Q61084;Q5DTS0","Q3UVM5"
"Q9QXX0","Q3UVN4;Q9QXX0;Q3TS72;Q8C5M7","Q3UVN4"
"Q9CZ44","Q3UVN5;Q9CZ44;Q9CZ44-3;Q3KQQ1;A2AT02;Q9CZ44-2","Q3UVN5"
"Q8BP67","Q3UW40;Q8BP67;F6RSK3","Q3UW40"
"Q3UW53","Q3UW53;E9PYV4","Q3UW53"
"Q8VCC2","Q3UW56;Q8VCC2","Q3UW56"
"Q99J99","Q505N7;Q3UW66;Q99J99","Q505N7"
"Q9D2Z4","Q3UWN3;Q9D2Z4;A0A0R4J234","Q3UWN3"
"Q8JZK9","Q3UWQ9;Q8JZK9;Q8K0I5;Q3UJ70;Q3UKE7","Q3UWQ9"
"Q8BSK8","Q3UXD8;Q8BSK8-2;Q8BSK8;Q9CST0","Q3UXD8"
"Q9CXY6","Q3UXI9;Q9CXY6","Q3UXI9"
"Q3UXJ3","Q3UXJ3","Q3UXJ3"
"O35609","Q3UXS0;Q3TDM8;E9Q855;Q3UK26;O35609","Q3UXS0"
"Q91YS8","Q3UY68;Q91YS8;Q8BJA6;Q3TDH8","Q3UY68"
"Q99JF5","Q3UYC1;Q99JF5","Q3UYC1"
"Q640M1","Q3UYD0;Q640M1","Q3UYD0"
"Q9Z2Y8","Q3UYN1;Q544R1;A0A1B0GRP7;Q9Z2Y8;Q6P8V7;A0A1B0GRR5;Q80ZV3","Q3UYN1"
"Q8BNV1","Q3UYU2;Q05BM5;E9PUQ7;Q3UJM1;Q8BNV1","Q3UYU2"
"Q8BL48","Q3UYU7;Q8BL48-2;Q8BL48;Q3V2Z5","Q3UYU7"
"Q3UYV9","Q3UYV9;Q3TLK3","Q3UYV9"
"Q3UZ01","Q3UZ01-2;Q3UZ01;F6TN13","Q3UZ01-2"
"Q3UZ09","Q3UZ09","Q3UZ09"
"Q7TNC4","Q3UZ17;Q7TNC4-4;Q7TNC4;Q3UGK2;Q05CX5;Q3U5L2;Q7TNC4-2;Q7TNC4-3;E9Q715","Q3UZ17"
"Q3UZ28","Q3UZ28","Q3UZ28"
"Q3UZ39","Q3UZ39;Q3UZ39-3","Q3UZ39"
"Q61578","Q3UZ58;Q61578;Q6IQY0;Q6PG98","Q3UZ58"
"Q8R332","Q6ZQC2;Q3UZQ6;Q8R332-4;Q8R332-3;Q8R332-2;Q8R332","Q6ZQC2"
"Q99LC8","Q3UZR8;Q99LC8;D3Z151","Q3UZR8"
"Q9D7V9","Q3V023;Q9D7V9;G3XA18;H3BL13","Q3V023"
"Q80TQ2","Q3V028;Z4YJJ5;Q80TQ2;Q80TQ2-2;Q3TJI3;A0A1B0GSE5","Q3V028"
"Q3V0C5","Q3V0C5-5;A2ALR9;Q3V0C5;Q3V0C5-2;A2ALR8","Q3V0C5-5"
"Q3V0J1","Q3V0J1-3;A0A087WQC2;Q3V0J1-2;Q3V0J1;A0A087WR42","Q3V0J1-3"
"Q3V0N4","Q3V0N4;Q6PGF5;Q6ZQH0;Q8K0N8;Q3UYW7","Q3V0N4"
"Q924N4","Q6P6P5;Q3V0N8;Q924N4;A2AGJ9","Q6P6P5"
"Q9WTN0","Q3V0T8;Q9WTN0;Q9CZZ6","Q3V0T8"
"Q61656","Q8BTS0;Q5U222;Q3V0Z8;Q61656;A1L333;Q3UXW3;S4R1I6","Q8BTS0"
"Q924M7","Q3V100;Q924M7;Q921Z9","Q3V100"
"Q3V117","Q3V117;Q3UEA1","Q3V117"
"Q61183","Q3V141;Q61183;E9PWC8;E9PZR3;E9QAN2;Q61183-3;Q61183-4;F6VTN8;Q61183-2","Q3V141"
"Q3V1G4","Q3V1G4;Q8BY24","Q3V1G4"
"Q80UW8","Q3V214;Q80UW8;Q8R0H0","Q3V214"
"Q60809","Q543X5;Q3V231;Q60809;Q3TLK9;Q3V476","Q543X5"
"Q9Z2R6","Q3V299;Q9Z2R6;B1AQD9;B1AQD7","Q3V299"
"Q80XD1","Q3V2R3;Q3TVA5;B9EIU7;Q80XD1-3;Q80XD1-2;Q80XD1;H7BXA9","Q3V2R3"
"Q6PD26","Q3V307;Q6PD26;Q3V3K6;Q3V397;Q3U643","Q3V307"
"Q3V384","Q3V384;F6VT60;E9Q4K2","Q3V384"
"Q3V3R1","Q3V3R1","Q3V3R1"
"Q3V3R4","Q3V3R4;Q3V391;Q05DI0","Q3V3R4"
"Q6PD28","Q6PD28;Q3V3S8;Q8R342","Q6PD28"
"Q3V460","Q3V460","Q3V460"
"Q9Z1S8","Q3ZB59;Q3ZB57;Q3ZB56;Q9Z1S8","Q3ZB59"
"Q45VK7","Q45VK7;Q45VK7-2","Q45VK7"
"Q9D9K3","Q496S6;Q496R6;Q9D9K3;A2AGL5","Q496S6"
"Q61390","Q497N0;Q61390;Q8BVT1;B1AT05","Q497N0"
"Q8BXC6","Q497T6;Q8BXC6","Q497T6"
"Q8C0E3","Q497Z1;Q8C0E3;A3KMJ7","Q497Z1"
"Q8BWR8","Q497Z4;Q8BWR8","Q497Z4"
"Q80ZU0","Q498A0;Q80ZU0","Q498A0"
"Q9WUM4","Q5PPQ7;Q499X7;Q9WUM4;Q3TF74;Q3TEU8","Q5PPQ7"
"Q9CQ62","Q4FJK0;Q9CQ62","Q4FJK0"
"Q8C3Q9","Q8C3Q0;Q4FJK5;Q8C3Q9;A2AS93;Q9R0S9;Q3TRE1","Q8C3Q0"
"Q8K0T0","Q4FJL2;Q8K0T0","Q4FJL2"
"Q64378","Q4FJN2;Q64378;Q3TX72","Q4FJN2"
"Q920E5","Q4FJN9;Q920E5;Q5M8R9;Q3US29;Q3TMB3;A0A0G2JEA5;A0A0G2JDJ5;A0A0G2JEB3","Q4FJN9"
"Q60854","Q4FJQ6;Q60854;Q3U3L3;K7E6F1;E9Q108;E9Q0P9","Q4FJQ6"
"Q8R2U6","Q4FJR0;Q8R2U6;P0C028;P0C027","Q4FJR0"
"Q922H2","Q4FJR4;Q922H2;Q3V250","Q4FJR4"
"Q64339","Q4FJR9;Q64339","Q4FJR9"
"Q9DCT8","Q4FJU3;Q9DCT8","Q4FJU3"
"Q9DCK3","Q4FJW7;Q9DCK3;D3Z0B7;D3Z0T3","Q4FJW7"
"Q62313","Q4FJY3;Q62313","Q4FJY3"
"Q64345","Q4FJY6;Q5FW82;Q64345","Q4FJY6"
"Q9DC16","Q4FK22;Q69ZP5;Q9DC16","Q4FK22"
"Q9R0P5","Q4FK36;Q9R0P5","Q4FK36"
"Q9D819","Q4FK49;Q9D819;Q8BTY3;Q3UA53","Q4FK49"
"Q8R180","Q4FK57;Q8R180;Q4FJZ3;Q3TXL0","Q4FK57"
"Q9D3D9","Q9DCZ0;Q9D0J2;Q4FK74;Q9D3D9","Q9DCZ0"
"Q9DCF9","Q4FK79;Q9DCF9-2;Q9DCF9;Q3TS69","Q4FK79"
"Q4FZC9","Q4FZC9;Q4FZC9-2","Q4FZC9"
"Q9D8N0","Q4FZK2;Q9D8N0;Q8R1N8","Q4FZK2"
"Q4G0F8","Q4G0F8-2;Q4G0F8;Q4G0F8-3","Q4G0F8-2"
"Q8C0L6","Q4GX45;Q8C0L6;Q3TXR6","Q4GX45"
"Q6RHR9","Q4H4B4;Q6RHR9;E9PZ12;Q4H4B5;B9EKC0;A0A0N4SUZ0;Q6RHR9-3;Q5DTM1;Q3TQ86;A0A0N4SWH0;Q4VBG2;A0A0R4J0S6;Q6RHR9-2","Q4H4B4"
"Q9D0T2","Q4KL39;Q9D0T2;F7BAT9;Q924M1","Q4KL39"
"Q9DCC8","Q4KL41;Q9DCC8;A0A1D5RLZ6","Q4KL41"
"Q64433","Q4KL76;Q64433;Q9JI95","Q4KL76"
"Q9WUK4","Q4KL82;Q9WUK4;Q9D0K3;Q99K91","Q4KL82"
"Q8VCN6","Q8C1L8;Q4L2A3;Q4L2A0;Q8VCN6","Q8C1L8"
"Q4LDD4","Q4LDD4-2;Q4LDD4;Q4LDD4-3;E9PUB0","Q4LDD4-2"
"Q4PJX1","Q4PJX1;Q4PJX1-3;Q4PJX1-2;A0A0A0MQB0","Q4PJX1"
"Q8BM88","Q4QQL3;Q8BM88","Q4QQL3"
"Q9CZG3","Q4QQP1;Q9CZG3;A0A0G2JH18","Q4QQP1"
"Q4U2R1","Q4U2R1-2;Q4U2R1;C6EQH2","Q4U2R1-2"
"Q91ZR1","Q4V9W8;Q91ZR1;Q3USC3","Q4V9W8"
"Q9JJA4","Q4V9X1;Q9JJA4","Q4V9X1"
"Q9CQE8","Q4VA29;Q9CQE8","Q4VA29"
"Q9CQR4","Q4VA32;Q9CQR4","Q4VA32"
"Q4VA53","Q4VA53;F8WHU5;Q4VA53-3","Q4VA53"
"P20444","Q4VA93;P20444","Q4VA93"
"Q4VAA2","Q4VAA2;A0A087WNP6;Q4VAA2-2","Q4VAA2"
"Q4VAA7","Q4VAA7","Q4VAA7"
"Q8BP48","Q4VAA9;Q8BP48;Q8R0B2;Q6ZQJ2","Q4VAA9"
"Q8VCE2","Q4VAB2;Q8VCE2","Q4VAB2"
"Q4VAC9","Q4VAC9;Q4VAC9-2;Q4VAC9-5","Q4VAC9"
"Q4VAE3","Q4VAE3","Q4VAE3"
"Q9QUI0","Q4VAE6;Q9QUI0;Q3TN61;A0A0A6YXF6","Q4VAE6"
"Q9CQC7","Q4VAE8;Q9CQC7;Q9DBH2","Q4VAE8"
"Q9D358","Q4VAI2;Q9D358","Q4VAI2"
"Q4VBD2","Q4VBD2","Q4VBD2"
"Q4VBE8","Q4VBE8;Q8K265","Q4VBE8"
"Q9CWX9","Q4VBG1;Q9CWX9;F6QKD2;A0A0N4SVT1;Q3TEK1;A0A0N4SWC5;A0A0N4SVK2","Q4VBG1"
"Q9D2M8","Q4VBX4;Q9D2M8;Q9D2M8-2;A6X925;B2KF55","Q4VBX4"
"Q4VC33","Q4VC33;Q4VC33-2;Q9CVN2","Q4VC33"
"Q501J7","Q501J7;Q501J7-3;Q501J7-2","Q501J7"
"Q8BMQ2","Q501L4;Q8BMQ2;Q3UAY3;E9Q2B0;Q3UJL1;Q8BMQ2-3;Q8BMQ2-2","Q501L4"
"Q9CPR4","Q6ZWZ7;Q505B1;Q80V08;Q9CPR4;Q6PHZ1","Q6ZWZ7"
"Q505D1","Q505D1","Q505D1"
"Q505K2","Q505K2","Q505K2"
"Q9Z2N8","Q505L1;Q9Z2N8;Q3TF62;A0A0A6YWG8","Q505L1"
"Q99KR8","Q505Q3;Q99KR8","Q505Q3"
"Q91V41","Q50HX4;Q50HX2;Q91V41;Q50HX0;Q50HX3;Q50HX1;A2AL34;Q50HW9","Q50HX4"
"Q9CQP3","Q52KC5;Q9CQP3","Q52KC5"
"Q52KE7","Q52KE7","Q52KE7"
"Q9JJI8","Q52KP0;Q9JJI8","Q52KP0"
"Q99JI6","Q52L50;Q99JI6","Q52L50"
"Q91W67","Q52L66;Q91W67","Q52L66"
"Q9D1X0","Q8R2S3;Q8C550;Q53YU5;Q9D1X0","Q8R2S3"
"Q9JII6","Q540D7;Q9JII6;Q80XJ7;Q3UJW9;B1AXW3","Q540D7"
"Q921J2","Q9ESR1;Q540E6;Q921J2","Q9ESR1"
"Q8BHB0","Q540J8;Q8BHB0","Q540J8"
"Q9CWW7","Q541B1;Q9CWW7;Q3UIZ4","Q541B1"
"Q61239","Q541Z2;Q61239","Q541Z2"
"Q61334","Q542A1;Q61334","Q542A1"
"Q921I9","Q542B0;Q921I9","Q542B0"
"Q8R003","S4R267;Q542D8;Q8R003;Q8BKS0","S4R267"
"Q62351","Q542D9;Q62351;Q8C872","Q542D9"
"Q9Z1Q5","Q542F1;Q9Z1Q5;Q3TIP8","Q542F1"
"Q9Z2U0","Q542H2;Q9Z2U0;Q3UIT9;Q3TN31;Q3THL2","Q542H2"
"Q9QUK3","Q8BNW2;Q542J5;Q9QUK3","Q8BNW2"
"Q61235","Q542S9;Q61235;Q3V2N5;B7ZNU9","Q542S9"
"Q8VE97","Q542V3;Q8VE97;Q8K3A8","Q542V3"
"Q64669","Q542Y0;Q64669;Q99KL8","Q542Y0"
"Q64314","Q543B6;Q64314;Q8C2A1","Q543B6"
"Q9QUR6","Q543B9;Q9QUR6;Q3TCS0;Q8C6A3;Q3TQ97","Q543B9"
"Q62000","Q543C5;Q62000","Q543C5"
"Q9WVD5","Q543E2;Q9WVD5","Q543E2"
"Q64674","Q543H0;Q64674;Q8BSZ8;Q3UJL7","Q543H0"
"Q9JMH7","Q543I9;Q9JMH7","Q543I9"
"Q9WU84","Q543K2;Q9WU84","Q543K2"
"Q61792","Q543N3;Q61792;A2A6H0;A2A6G9","Q543N3"
"Q9QYB1","Q543N5;Q9QYB1","Q543N5"
"Q99JB8","Q543N7;Q99JB8","Q543N7"
"Q9WUL7","Q543P7;Q9WUL7","Q543P7"
"Q9JK53","Q8CAZ9;Q543S0;Q9JK53","Q8CAZ9"
"Q9Z265","Q543W6;Q9Z265","Q543W6"
"Q9WUH1","Q543Y8;Q9WUH1;Q3U4J6","Q543Y8"
"Q8VC85","Q544C9;Q8VC85;A0A1B0GR26","Q544C9"
"Q9CQI6","Q544F6;Q9CQI6","Q544F6"
"Q62165","Q8CBE6;Q8BPJ7;Q544G5;Q62165;D9IFT4","Q8CBE6"
"Q9Z1D1","Q544H0;Q9Z1D1;Q3THA0","Q544H0"
"Q9QYF9","Q544I1;Q9QYF9;Q8VCV2;Q8CBD0","Q544I1"
"Q921F2","Q8BUM1;Q544R5;Q921F2;A0A087WRZ5;Q8R0B4;Q8BLD4;Q6VYI5;Q6VYI4;Q05C33;C9DT14;A0A087WR97;D2KPZ5;A0A087WQA5;A0A087WSE4","Q8BUM1"
"Q9ES56","Q544R8;Q9ES56;Q3V493","Q544R8"
"Q9JKJ9","Q544S6;Q9JKJ9;Q05CS3;Q8CFY8","Q544S6"
"P22315","Q8C3V7;Q544X6;P22315;Q3UC49;Q91W09","Q8C3V7"
"Q99020","Q544Z3;Q99020;Q3TMZ8;Q20BD0;Q9D6G1;Q80XR6","Q544Z3"
"Q62348","Q545E6;Q62348","Q545E6"
"Q9R1P1","Q545G0;Q9R1P1","Q545G0"
"Q9WUU7","Q545I6;Q9WUU7;Q9ES94","Q545I6"
"Q9Z2M7","Q545N8;Q9Z2M7;Q9D1M5;Q9DCE3;Q9CZE9","Q545N8"
"Q64310","Q545Q2;Q64310;Q3U7E6;E0CXD9","Q545Q2"
"Q63871","Q9D2S5;Q545V5;Q8BFX0;Q63871","Q9D2S5"
"Q9D753","Q6NX62;Q6PCW8;Q546F8;Q571G2;Q9D753;Q3TEB9;D3YYN3","Q6NX62"
"Q9CX80","Q546K1;Q9CX80;Q8BN80","Q546K1"
"Q9CVD2","Q546X9;Q9CVD2;F6T5L3;E9Q717;Q810M8;Q5M8S1","Q546X9"
"Q9R111","Q548F2;Q69ZN0;Q9R111;Q3U0C4;D3YU09;Q6DFY1","Q548F2"
"Q61624","Q548L0;Q61624;Q3UJ69;Q8CB43","Q548L0"
"Q9JLJ5","Q548M4;Q9JLJ5;Q4V9V3;Q9WU14","Q548M4"
"Q64324","Q548T0;Q64324;Q99J48;F8WGM5","Q548T0"
"Q99P58","Q549X4;Q99P58;Q4VA90","Q549X4"
"Q9Z2A7","Q54AA6;Q9Z2A7","Q54AA6"
"Q561M1","Q561M1","Q561M1"
"Q9WUK2","Q564E5;Q9WUK2;Q3V244","Q564E5"
"Q9D8E6","Q564E8;Q9D8E6;Q9CSM5","Q564E8"
"Q64520","Q564F2;Q64520;E9Q7K1","Q564F2"
"Q564G0","Q564G0","Q564G0"
"Q8CG16","Q566I6;Q8CG16;Q8CFG9","Q566I6"
"Q62241","Q569X3;Q62241","Q569X3"
"Q9CZY3","Q569Y6;Q9CZY3;Q9CZY3-2","Q569Y6"
"Q569Z5","Q569Z5;F8WHR6;Q569Z5-2","Q569Z5"
"Q569Z6","Q569Z6;Q8BZN7","Q569Z6"
"Q56A08","Q56A08","Q56A08"
"Q8BG94","Q56A13;Q8BG94;Q8BTK9;Q8CF03;Q8BQS7;A2AU52","Q56A13"
"Q9D4H8","Q571A2;Q9D4H8;Q9D4H8-2;E0CYT5","Q571A2"
"Q9ET30","Q571B0;Q9ET30;Q8C6F5;Q3UH23","Q571B0"
"Q8BHE4","Q571C0;Q8BHE4","Q571C0"
"Q571E4","Q571E4;Q8CC47","Q571E4"
"Q80VQ1","Q571M3;Q80VQ1;G3X9W3;Q80VQ1-2;Q80VQ1-3","Q571M3"
"Q8C863","Q571M5;Q8C863;Q6P289;Q8C863-2","Q571M5"
"Q9D554","Q58E59;Q9D554","Q58E59"
"Q59J78","Q59J78;Q3TLI6","Q59J78"
"Q99MJ9","Q5BKP5;Q99MJ9;Q8BRU5","Q5BKP5"
"Q8BG32","Q5BKQ9;Q8BG32;Q7TMI0;Q497E8;Q3UWW9;Q8BK73;Q3THG2;Q8C0Z6;Q8K2N7","Q5BKQ9"
"Q5BL07","Q5BL07;Q5BL07-2","Q5BL07"
"Q9EQG7","Q5DTL0;Q9EQG7;Q5FWJ8","Q5DTL0"
"Q9Z2G6","Q5DTL8;Q9Z2G6;J3QJX3;Q3TT70;Q80YC0","Q5DTL8"
"Q5DTM8","Q5DTM8;Q5DTM8-2;A2AIR2","Q5DTM8"
"Q5DTU0","Q5DTU0;Q5DTU0-2;A0A0R4J1L6","Q5DTU0"
"Q9WVL6","Q6P1H4;Q5DU26;Q9WVL6;Q3UUW7","Q6P1H4"
"Q5DU37","Q5DU37;Q5DU37-2","Q5DU37"
"Q5EBG6","Q5EBG6;Q3UN84","Q5EBG6"
"Q5EBG8","Q5EBG8","Q5EBG8"
"P49312","Q5EBP8;Q3UK83;P49312;Q3U7F3;Q3TIK8;P49312-2;Q3TFB1","Q5EBP8"
"Q62318","Q5EBP9;Q62318;Q3UDN8;Q62318-2","Q5EBP9"
"Q60648","Q5F1Z8;Q60648","Q5F1Z8"
"Q68FF6","Q5F258;Q68FF6","Q5F258"
"Q9JIZ9","Q5F283;Q9JIZ9;Q3T9B7;Q5F284","Q5F283"
"Q5F285","Q5F285","Q5F285"
"Q5F2E7","Q5F2E7;Q5F2E7-2","Q5F2E7"
"Q8BG05","Q5FB19;Q8BG05;A2AL12;Q3UZG3;Q6P6I7","Q5FB19"
"Q5FWI3","Q5FWI3","Q5FWI3"
"Q5FWK3","Q5FWK3;Q8BQW4;A2AH25;Q8C5A0","Q5FWK3"
"Q8K1Y2","Q5FWX6;Q8K1Y2;D3Z6I0","Q5FWX6"
"Q5H8C4","Q5H8C4;Q5H8C4-2","Q5H8C4"
"Q9Z1B5","Q5HZH8;Q9Z1B5;Q3TV93","Q5HZH8"
"Q5HZI9","Q5HZI9;A2AKW0;A2AKV9;G3UYJ3","Q5HZI9"
"O88844","Q5HZJ8;Q8C338;O88844;Q3TJ51;Q0QER9","Q5HZJ8"
"Q9CR51","Q5HZY7;Q9CR51;Q3U7E0","Q5HZY7"
"Q9CQQ7","Q5I0W0;Q9CQQ7;Q3UF04;Q3TJD4;A0A0G2JGX3","Q5I0W0"
"Q9CQ56","Q5I940;Q9CQ56;E9Q496;Q05CJ0;Q9CQ56-2","Q5I940"
"Q5IRJ6","Q5IRJ6;Q5IRJ6-2;F8WHL1;B2RU82","Q5IRJ6"
"Q5KU39","Q5KU39;Q3TS83","Q5KU39"
"Q9DCG9","Q5M8M3;Q9DCG9;Q8VCR4","Q5M8M3"
"Q5M8N0","Q5M8N0;Q9CW19;F7C0H6","Q5M8N0"
"Q9D0S9","Q5M9J2;Q9D0S9","Q5M9J2"
"Q9CR47","Q5M9P2;Q9CR47","Q5M9P2"
"Q9CZX8","Q5M9P3;Q9CZX8;D3YUT3;D3Z5R8;D3Z722;D3YUG3","Q5M9P3"
"Q8K3J1","Q8VC72;Q5M9P5;Q8K3J1;Q3UY05","Q8VC72"
"Q5NBU8","Q5NBU8","Q5NBU8"
"Q5NCI0","Q6ZPP3;Q5NCI0-2;Q5NCI0;Q6NXN0","Q6ZPP3"
"Q8R1I1","Q5NCJ9;Q8R1I1","Q5NCJ9"
"Q9WTU6","Q5NCK8;Q9WTU6-4;Q9WTU6-3;Q9WTU6;Q9WTU6-2;Q8C094","Q5NCK8"
"Q5NCM7","Q5NCM7;Q8CHU3-2;Q5NCM6;J3QNT7;Q69ZS5;Q5NCM5","Q5NCM7"
"Q5NCQ5","Q5NCQ5","Q5NCQ5"
"Q5NCR9","Q5NCR9;A0PJ67;Q8BQY7","Q5NCR9"
"Q64010","Q5ND51;Q64010;Q91VM1;Q8BPE7;Q5ND50;Q64010-2;Q920I1;F7D232","Q5ND51"
"Q5PRF0","Q5PRF0","Q5PRF0"
"Q9D0F9","Q5RJV4;Q7TNU0;Q66JR7;Q9D0F9;Q3U6X6;A2CEK3","Q5RJV4"
"Q91YQ5","Q5RKP4;Q91YQ5;Q8BMR3;Q3U900;Q99LY0","Q5RKP4"
"Q5RKZ7","Q5RKZ7;Q5RKZ7-2","Q5RKZ7"
"Q9R0L7","Q9D0K8;Q5RL57;Q3TLG2;Q9R0L7","Q9D0K8"
"Q5S006","Q5S006","Q5S006"
"Q5SF07","Q5SF07","Q5SF07"
"Q5SFM8","Q5SFM8;Q5SFM8-2;Q5SFM8-3","Q5SFM8"
"Q5SNZ0","Q5SNZ0-2;Q5SNZ0;Q5SNZ0-3","Q5SNZ0-2"
"Q5SPW0","Q5SPW0-2;Q5SPW0;Q91ZJ4;Q5SRW8;Q8BRE9","Q5SPW0-2"
"Q9EQ61","Q5SQ20;Q9EQ61","Q5SQ20"
"Q61937","Q5U438;Q5SQB7;Q61937;Q9DAY9;Q5SQB5;Q3U536;Q5SQB0;E9Q5T3;Q8BSZ3","Q5U438"
"Q5SQF8","Q5SQF8","Q5SQF8"
"Q6P9S7","Q5SQF9;Q6P9S7;Q3TXV9","Q5SQF9"
"Q5SQX6","Q5SQX6;Q6PGK0","Q5SQX6"
"Q5SRX1","Q5SRX1;Q5SXA5;Q5SXA4;Q5SRX1-3;Q5SRX1-4;Q5SRX1-5","Q5SRX1"
"Q5SRY7","Q8CHD5;Q5SRY7-4;Q5SRY7-3;Q5SRY7;Q5SRY7-2;Q922C7;Q3ULA2-2;Q3ULA2","Q8CHD5"
"Q5SSL4","Q5SSL4-4;E9PUE7;Q5SSL4;Q5SSL4-2;Q5SSL4-3","Q5SSL4-4"
"Q5SSM3","Q5SSM3-2;Q5SSM3-3;Q5SSM3;F6T1Y2","Q5SSM3-2"
"Q5SSW2","Q5SSW2","Q5SSW2"
"Q5SSZ5","Q5SSZ5","Q5SSZ5"
"Q7TN98","Q5SU48;Q7TN98-4;Q7TN98-5;Q7TN98-3;Q7TN98-2;Q7TN98;Q5SU47;Q9D5G2;Q9D5F3","Q5SU48"
"Q5SUE8","Q5SUE8;Q5SUE8-2;Q5SUE8-3","Q5SUE8"
"Q5SUF2","Q5SUF2;Q5SUF2-3;Q5SUF2-2","Q5SUF2"
"Q99KN9","Q5SUH7;Q5SUH6;Q99KN9;Q3UGL3;Q3UPG6;Q99KN9-2","Q5SUH7"
"Q5SUQ9","Q5SUQ9;Q5SUQ9-3","Q5SUQ9"
