"Uniprot_ID","Protein_names","Gene_names","pVal","phase","peak.shape","period","X1.WT1","X2.WT1","X3.WT1","X4.WT1","X5.WT1","X6.WT1","X7.WT1","X8.WT1","X9.WT2","X10.WT2","X11.WT2","X12.WT2","X13.WT2","X14.WT2","X15.WT2","X16.WT2","X17.WT3","X18.WT3","X19.WT3","X20.WT3","X21.WT3","X22.WT3","X23.WT3","X24.WT3"
"Q505L1","Actin-like protein 6A","Actl6a",0.00147612060467029,6,15,24,526035.818670485,526202.072310849,515669.46356637,527174.880764244,525168.395507319,530180.634030468,509083.824316219,521285.967993885,532532.168936018,547050.010363238,527962.760650186,548482.863902729,513597.161654983,526602.680599215,508467.379806911,525061.439993759,525532.054933923,539020.926151574,497126.037557998,527794.522159034,510254.67405993,513547.696758048,491256.711452099,520258.668397502
"Q8CBE6","Dystroglycan;Alpha-dystroglycan;Beta-dystroglycan","Dag1",0.0356619003724248,21,12,24,684137.944400362,669677.051203564,685477.656999416,675337.363898221,719883.104554364,687542.48189585,739982.463214487,723093.666189089,739404.088965055,724328.169766373,705475.768644522,744356.291049349,755393.818823421,770253.573260333,752123.119081305,774902.735009031,740889.10332767,738365.680844271,726870.794675303,729058.508214006,729792.044675255,727342.315164916,734655.816678139,751472.291264076
"Q9D2S5","DNA-directed RNA polymerases I, II, and III subunit RPABC4","Polr2k",0.0431545275690319,6,12,24,21505.5138708484,21698.7447934057,21127.6415497547,22119.4404710709,21473.9768690587,21042.9144771889,20176.0648487652,20497.2190795869,21738.4509781515,24008.9930177617,20604.946459621,21978.7579797522,21503.5019868221,20225.6016218404,20509.8425850042,20342.830796733,22350.4131668479,24571.6002120134,20867.8331263893,22096.9486125983,20263.842830261,21110.0030714192,22315.2214311555,22073.9890111825
"Q548F2","Guanine deaminase","Gda",0.00129719689501329,9,15,24,1370093.89434419,1327019.68389122,1327365.78751887,1338797.77258626,1333151.51868291,1322119.7904727,1289409.65429736,1261200.46835977,1303877.68729067,1268064.31121439,1318953.03659451,1296153.27504152,1299560.62127151,1259879.89685628,1203443.44692455,1197476.48249486,1294304.10866865,1314498.87543136,1331478.16943482,1321917.27653747,1336825.10307568,1250017.15461904,1298722.53469011,1215276.49007253
"Q564F2","Guanylate kinase","Guk1",0.038253999730223,15,15,24,18630.6002857991,14756.8366238849,17610.6998328981,18443.1382666494,19220.0819688165,17765.2646773392,18467.1564467026,16067.750650406,15658.7185650479,16367.1441612247,16902.1337198221,17882.0385955134,16838.8886391491,16401.9423191188,14775.4612779766,17983.6875830901,15249.8841288054,15247.2240316456,16369.9740286761,16240.0560682449,20463.7526049705,17824.2371432047,14074.6681085455,15422.2748702093
"Q569Z6","Thyroid hormone receptor-associated protein 3","Thrap3",0.0130812882773188,3,18,24,984437.253126789,993301.880596221,970084.389671764,975813.802172068,1021627.52836019,983742.569530143,981688.393543311,1000138.00140249,1001388.55265262,969712.246311855,975865.17636451,966373.555199803,933262.523753063,926995.02221408,926735.685487753,906402.116689919,1000541.53954889,981609.170746959,980826.038650822,974341.667624407,964876.094166896,914973.145691293,907793.916714543,886828.909999496
"Q571B0","Transmembrane 9 superfamily member 3","Tm9sf3",0.0116670949500411,21,18,24,1146574.81902775,1239389.40154954,1187244.77991131,1050684.8801459,1028727.44712711,1038821.2884725,1180616.57782977,1180842.94902192,1160054.60117999,1053942.65136153,1130570.81044254,1017055.76483725,1128766.28531999,1099152.08682545,1209246.0459894,1150609.95217683,1141311.2202181,1132246.06229153,1106823.64809036,1202151.04324244,1121842.18398681,1290038.22126899,1243440.28583837,1181026.5865372
"Q571M3","Leucine-rich repeat-containing protein 1","Lrrc1",0.00662062960968368,24,9,24,122254.158061968,129898.46981933,125375.215668352,121020.103374334,129709.894731802,129688.93898754,137488.422966265,143861.605740587,139884.609441293,138818.829524294,132398.20749659,135278.94338663,141842.322734992,147998.524530378,149374.577372022,150843.297452699,133183.852990326,141136.544975761,124971.576148458,127970.247381764,132033.714439471,136008.184512335,133633.646412756,133256.296209704
"Q5HZH8","Mitotic spindle assembly checkpoint protein MAD2A","Mad2l1",0.036062384083478,15,9,24,73976.2485483538,66748.4736174178,71561.3320544285,67528.3221266404,71973.0587908172,68210.1502897116,68699.4973546835,65457.6457963232,70421.209389628,65523.0407958924,71630.9577288728,69872.2629641572,73811.8416052374,67704.3068689675,64862.739202204,65481.0616711909,67501.9383016208,69202.0762333131,67092.1972263067,67338.699101956,68321.440697028,67556.7763679469,68928.8748088145,62762.0128497713
"Q8VC72","NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial","Ndufs8",0.00987513590069245,6,18,24,360509.185706829,357677.237303123,351893.953478167,353664.805955234,366159.665535565,353826.22369371,353252.695492817,345124.662892414,364716.774066538,380751.852656365,364663.60706027,367870.026247107,356329.471459513,348882.416777073,347622.584601093,355205.450265492,363394.363444695,363725.834711942,365106.453320361,364193.619014331,353205.233020801,347355.630122241,358626.545694596,344149.869483426
"Q5RKP4","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1","Rpn1",0.0402634359043506,21,15,24,2807749.3444655,3053331.85528364,2953428.66273039,2559924.43008098,2678661.19315018,2558872.95743469,2927274.88403468,2965784.62179937,2948633.09454433,2731240.59579497,2743018.58654027,2693492.64386594,2971720.82186317,2866497.42247834,3027720.7488218,3102285.06682506,2822522.3193535,2947492.13055869,2775241.3941738,2923004.92055577,2750979.02776537,3103451.10848218,2970129.93779664,2897849.98130847
"Q5SNZ0-2","Girdin","Ccdc88a",0.0104828977617641,6,15,24,90047.8496624604,95061.0672026094,87096.7942420633,90259.9974135927,85493.3903704341,88811.0991399102,83434.3213768793,85579.4216064373,85797.3722923397,91501.4258313199,87479.9066209427,89645.7628847043,90732.7120337557,85829.2098988178,85590.3661668921,82755.0367565739,87549.0799737501,89431.4430451545,85744.2141401985,87767.0268151362,77747.4528664879,84785.9250303609,83502.8875100578,94086.3815758028
"Q5SQF9","Polypeptide N-acetylgalactosaminyltransferase;Polypeptide N-acetylgalactosaminyltransferase 10","Galnt10",0.00337011504281575,3,6,24,15580.9690741483,16973.0168121131,8855.49642385843,9316.87987680758,13506.0519474772,9132.93769910039,20131.9031860993,21068.8937467243,24205.8932836813,16286.227771731,12270.5741081513,13509.7794127802,14900.2421795411,10803.3043780822,20529.4417393955,23208.6720284296,14311.1977905713,28375.8440828816,6980.41145596705,11921.2875312431,12712.8431900916,14357.2362402482,9533.1704102662,15160.4245545331
"Q5SRX1","TOM1-like protein 2","Tom1l2",0.0104828977617641,18,9,24,283512.712292692,289011.414870609,296762.580938016,297938.154220444,300370.54499157,297243.369503502,289758.40461205,286700.672853578,283484.720590477,290391.13822645,286751.692297606,300218.518783512,285549.063324647,291999.892269393,291207.232914313,296788.001550346,279850.615338037,294428.06962857,275352.601216808,280316.097586047,287208.129312955,301575.852384078,287360.143847129,290520.945012384
"Q5SWZ0","Phosphoribosyl pyrophosphate synthase-associated protein 2","Prpsap2",0.037011394190938,24,9,24,105528.266528291,114070.761287583,104933.464329447,108843.189845073,109957.838349766,110479.314676323,108922.83713372,118724.900406985,108908.286536207,112403.964054194,108598.387784497,108292.704110961,109756.502375484,109432.052350576,107348.108589435,117104.548943939,106187.843250749,110016.374273709,107316.540800716,109099.360958774,108889.701803115,111607.856716196,105673.463065695,110943.513943812
"Q5U4C3","Splicing factor, arginine/serine-rich 19","Scaf1",0.0272693443784961,6,18,24,134987.966386832,141887.352053648,140833.832516527,128296.960076038,141357.353377873,123732.381048966,133270.91723314,128511.902566953,137760.089198602,136786.69319146,128042.346562091,130935.34383796,128847.425865838,131540.78857716,129516.352611983,124417.074283377,139269.491879871,146538.65820242,129229.018785732,138284.268853918,134873.575163701,137358.845059581,120744.178021923,127071.895319704
"Q9DC36","Flotillin-2","Flot2",0.018806423373612,24,12,24,885423.799211183,951441.147119337,922939.892504536,876503.09550581,845455.040720902,856477.213113511,922072.352986015,933701.904084912,982380.130121908,960125.55791473,936863.837819934,911538.922906586,980969.372653281,932270.317741941,986766.622886789,1002823.38736178,965390.84872783,958155.170882595,965075.924752299,928271.438574901,927014.337992181,946828.291080296,955919.432054556,967748.802103464
"Q60960","Importin subunit alpha-5;Importin subunit alpha-5, N-terminally processed","Kpna1",0.0342496971548685,21,12,24,214187.095777671,228071.883423737,218756.624893602,231405.412781944,240727.641268617,217695.035076267,223204.09652596,224569.434794666,228176.627953861,219591.33543858,222114.655436066,206782.112850492,225190.62447758,225787.396089072,233102.685959242,231249.034477992,228924.651000202,217983.092156347,197224.583198454,205468.581070218,216280.12373665,225134.699669107,231713.176676497,225295.325533381
"Q60973","Histone-binding protein RBBP7","Rbbp7",0.0320282846802657,9,15,24,617272.631359596,609873.356292576,610266.841586037,628540.032302116,628640.230774215,616968.396051676,615123.909833538,613418.723092922,625519.792613603,626719.389694738,630611.814714929,619667.648895378,626078.627966853,611466.153701077,594310.393473518,592167.652833187,602942.959675578,609085.059932593,609979.948251675,605171.478393091,599393.000504629,600981.989832582,595575.299659246,590995.310689496
"Q60I30","Inosine triphosphate pyrophosphatase","Itpa",0.0210132596472585,15,9,24,628468.793579744,612951.367210753,620393.59880066,626593.077763214,634846.226425185,638638.556834502,619531.627750404,621240.905737621,614811.713188678,624361.224771634,648117.259485243,660844.435949966,639150.958167071,647076.871220866,623321.205021447,621951.895525495,643771.330758858,632203.886678128,665454.733042505,631573.400640903,655222.991951774,623944.422557107,638639.578532716,616774.60152557
"Q61025","Intraflagellar transport protein 20 homolog","Ift20",0.020371625474041,21,9,24,54953.9395734887,52432.7007413048,52375.4159107185,54821.6901835016,54144.1603803081,55472.6863255403,53030.1255121495,50752.430022912,52786.0413432439,51250.376109466,54936.3867094345,54429.4980030866,56836.9212074207,55791.9461496216,55858.9765544318,56251.6153697473,53444.5531834323,54311.4584006541,52493.738505577,51860.0304539164,55179.5529740399,54739.4010535124,56002.8550712852,54329.8393641738
"Q6P551","Frizzled-7","Fzd7",0.000128942355842047,6,9,24,168764.156735479,180181.987041992,165249.957081444,179404.203606094,158389.932414154,174040.05419505,163614.988201188,181291.830066447,178605.351104239,182427.438729798,171387.867806648,172714.637405699,163758.43337223,171795.660814929,176423.833812069,183506.413249116,177881.194787921,183320.073614284,163982.504622172,173157.284530817,161614.871023317,167643.371515722,171772.02201182,177933.143528627
"Q61102","ATP-binding cassette sub-family B member 7, mitochondrial","Abcb7",0.0114242469215936,24,9,24,69565.9215641322,71873.5348781725,75280.4096570749,74939.087955727,70951.3559975627,72218.1999138868,77275.6735119618,74967.9280222928,73478.6348956924,74029.2976047825,70723.4802141791,69191.1108106092,74443.803578829,78771.0518898367,76741.7672981708,82339.443769598,69227.1272368842,73314.3998834987,62896.9299771629,74317.384282649,69756.1729336929,82730.8345730747,76154.6558345064,77335.6811760329
"Q61107","Guanylate-binding protein 4","Gbp4",0.0413752025293762,15,18,24,183807.230885398,194699.751686425,186657.715495751,201035.889607217,204803.793216393,197673.476127501,210649.508666952,212924.276586243,193042.592727761,186353.295957572,184795.727729881,186056.750448091,199271.864900111,224165.770633109,207268.808853002,208917.225365296,204432.484072065,207912.366141846,181928.010668144,232593.175795006,210172.871943675,194233.103398767,189052.723579877,199140.782411348
"Q61206","Platelet-activating factor acetylhydrolase IB subunit beta","Pafah1b2",0.0320657819602665,12,18,24,500616.439126915,488635.207197908,507743.364171067,539681.175276459,501971.073284425,531604.93679086,490203.43405275,495924.01786075,478589.330464448,486050.6328474,489719.59068947,503707.223247634,511393.590854035,485357.786101058,486801.499819846,483880.571383624,507455.247510151,487575.517799489,529020.921361933,504653.645939849,523992.126464083,501593.650466643,514627.293714603,503607.941014012
"Q61553","Fascin","Fscn1",0.00660941970887435,12,12,24,3227481.33839447,3191878.27193998,3289498.14487458,3414995.9983523,3337309.21250691,3398402.3307139,3275285.77218001,3265588.66016074,3291436.63725511,3354416.63433436,3382828.32283206,3389181.33785517,3265383.54449995,3291327.57042778,3203290.71042295,3194506.90744709,3295342.08906189,3186665.88972005,3397240.97349819,3210530.4894161,3331321.31935129,3212319.00685077,3201863.15493963,3168370.91747869
"Q61554","Fibrillin-1","Fbn1",0.0174543570067815,21,15,24,3325193.32081893,4184779.83301397,3995579.34172144,2433766.0130091,2879094.6684683,3025680.0063544,4215750.71919184,4382441.98079669,4335411.09148587,3154206.60505185,3934796.87590355,3422456.72226151,4256389.12116642,4595140.53420208,4856105.48480023,5410578.91566177,3728541.23894879,4038470.41912204,4220027.42189492,4309368.2348694,3939275.03951835,5337985.38623947,4476397.03539205,4703544.64870395
"Q61592","Growth arrest-specific protein 6","Gas6",0.00137195067784413,21,12,24,27397.6382333271,28569.827564817,26513.5985470887,33231.9680641051,28287.4696281227,27555.4751269983,30116.3216644893,27507.565797514,26567.0973737442,26799.027859319,24790.5185706446,25966.4020715465,26655.864237431,26863.2571287131,34330.3761672323,29329.8087576907,27657.9842077889,33076.4779971197,25591.5538540234,27485.881503518,27839.4817943279,29581.8896553571,27731.2914022303,29942.4274782527
"Q61712","DnaJ homolog subfamily C member 1","Dnajc1",0.0224790350058384,24,15,24,300237.958879399,339762.10932437,304994.539680561,262620.048517927,275815.905451632,272089.547386787,304939.680167072,310349.370833672,285782.977419163,304153.70240272,280994.388012739,287766.430121356,288170.248089704,300373.180467535,304643.041779048,325090.202116115,288494.562635473,298839.818306099,268311.410887104,293408.958252048,277687.23336825,300038.15988872,287793.192844319,291458.759698979
"Q61730","Interleukin-1 receptor accessory protein","Il1rap",0.0217378548075088,24,9,24,34538.008251157,32294.3214281809,31876.7928978649,32206.557929923,35444.0841645733,33176.0348582957,31881.4769664071,35696.7954607725,33634.5933162043,32556.1736667866,32702.425778435,32604.2684082161,36193.9758756484,34706.517618181,38644.1758087945,37572.7151117339,38932.3884078961,37491.163423266,34014.8834068865,36840.0417110583,36921.9775019623,38126.3043424356,41686.4860480581,39109.6520751745
"Q62181","Semaphorin-3C","Sema3c",0.00511297649713709,24,12,24,173650.183010886,171209.008856047,170106.437863872,164322.259024916,171598.971056346,173567.755613375,175360.230360761,182446.154421312,186009.496117521,184833.994994095,179901.28623211,174017.54811008,180949.468002738,187090.521801938,187665.836436683,191962.030344197,174092.077471444,171670.246685031,165530.166327117,169968.599330649,159924.002698655,176457.32182423,173092.154404227,174185.44559989
"Q64449","C-type mannose receptor 2","Mrc2",0.000273004674872163,24,12,24,1175208.17873082,1238138.9061601,1203878.52167766,1104466.60444145,1155651.22187527,1121590.6701375,1212497.66185894,1215449.83083139,1162323.60651291,1112205.15994843,1106435.22903297,1079750.2438955,1140564.74550341,1131986.79846706,1209250.45468955,1246458.8181845,1143195.71448297,1162279.54875813,1122095.40732784,1138815.14383933,1134936.86070692,1193113.16206362,1152975.73646628,1166396.48720852
