"Uniprot_ID","Protein_names","Gene_names","pVal","phase","peak.shape","period","X1.KO1","X2.KO1","X3.KO1","X4.KO1","X5.KO1","X6.KO1","X7.KO1","X8.KO1","X9.KO2","X10.KO2","X11.KO2","missing_data","X13.KO2","X14.KO2","X15.KO2","X16.KO2","X17.KO3","X18.KO3","X19.KO3","X20.KO3","X21.KO3","X22.KO3","X23.KO3","X24.KO3"
"Q3TIL5","Syntaxin-12","Stx12",0.000416915686958945,21,18,24,287527.309944423,275263.956224608,275013.485260355,284340.958669534,269517.357769789,261896.547368626,293147.27942282,295572.886745654,276099.416737287,292641.310032966,272711.856705184,272394.983660272,272092.581182579,260086.796090415,290840.117889828,287152.273889064,289902.323797644,278985.057110408,275144.112156489,266779.576169,288090.452139277,302133.863563726,309945.676134561,298701.98992483
"Q3TDN2","FAS-associated factor 2","Faf2",0.00469465935972358,24,9,24,597182.20620756,621435.687458488,551425.870066184,589018.236061357,552455.033964505,567947.775122883,641521.870194607,611810.441123762,620537.082929829,662101.715837646,581137.324606276,599223.136368712,616483.027595976,563522.868155566,649644.211934117,670900.549510757,610505.899383783,606523.402578558,569621.842302755,609067.129313288,594575.252154853,595404.095949735,608618.71766258,646257.490219286
"Q3TDP3","1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon","Agpat5",0.00203040822397692,21,12,24,59927.8578431016,61189.98978543,49210.6621415928,65884.2651106128,54153.305544182,58947.0149978923,65869.3606345847,63831.6569941501,56094.9500765909,59343.4780795499,53956.8924043853,55888.1504204674,57731.2141284836,54309.0003903583,63954.3574511188,61653.2811056254,64315.5463592197,60408.8546130214,59527.1931515745,61196.4182128254,62539.1591846656,61088.5815477588,65635.67891153,65030.0077454697
"Q3TDX2","Vacuolar protein sorting-associated protein 4A","Vps4a",0.0161346460359483,15,12,24,141849.518964233,147742.124753861,153796.774232366,158992.861744988,154641.813685077,154614.259083274,148010.977588441,148477.297836017,144783.816913757,152234.431226406,149344.183405079,152272.534689339,155067.157640492,147140.149922777,157635.557594487,153182.265337134,152311.787691556,147423.868244203,157873.092680659,165943.351071541,157055.084909219,171509.590669746,163623.086787094,163107.299447704
"Q3TED0","Solute carrier organic anion transporter family member 2A1","Slco2a1",0.0303683234387183,21,15,24,35707.7754082491,32344.9018551828,31669.0083541862,24697.5187013284,29771.3370312036,27688.8237855629,35569.8567216282,30796.0882094798,35906.9666453583,36433.2033710008,34769.9432860041,35136.0209998505,35485.3811283705,34302.9453513431,39817.5002576796,36796.6992898209,37550.5232994961,33868.7577224828,35585.7734775925,31722.5382114162,37621.1146941724,32322.0467674091,37036.2976886046,36779.4341020444
"Q6PDR1","Lipase;Lysosomal acid lipase/cholesteryl ester hydrolase","Lipa",0.0121301010756826,15,15,24,202689.490197863,203648.513287945,211988.778246898,213760.645835951,220975.556800068,212286.430272456,212529.632541893,215264.677045293,201242.800726146,201994.752160946,213700.240960999,211470.513459372,209342.610401991,220612.252653564,215773.077458845,210609.41239935,210279.780329265,209638.979073111,220606.995986361,208389.367802478,223516.95497871,209777.386660115,218381.227859967,219807.50603592
"Q5FWJ9","Nuclear pore glycoprotein p62","Nup62",0.000317790699213603,9,15,24,411568.925599366,413290.591953677,426392.836673976,392421.713594884,430112.786872995,408217.90520576,401045.54442182,393034.758939859,398265.008834683,397860.854902097,417360.365733421,412480.318681056,407823.127595905,398339.166614739,383264.856790295,374927.614847638,387463.927627389,401345.979545551,420576.921181805,397396.812120396,400360.951512536,368726.35831367,379596.433938508,378532.825099047
"Q3TFH8","Phosphoacetylglucosamine mutase","Pgm3",0.00924961567214477,15,15,24,464128.729330488,421831.244946619,478904.980212723,454709.277653135,481908.080262395,460612.674970374,460131.572472691,452000.163394452,458799.816236448,465468.16945164,468224.372539166,467231.255968668,466283.491820289,461256.042429907,454835.199435695,455212.307902229,447573.376891598,435828.211944502,438203.935728958,456307.106669732,478610.619197973,491438.199691476,456070.951121816,456759.367860271
"Q6PDC2","Transmembrane emp24 domain-containing protein 9","Tmed9",0.00343845073004854,21,15,24,755774.250533204,755994.881669188,696079.815630689,755279.23209686,722874.719511939,692107.579630913,825798.230340175,785196.719457352,769397.3825909,808649.047204609,744536.870279962,757532.57723066,769934.81227196,722533.116825964,821228.314791159,831803.669788121,816975.162536216,794708.905996859,766189.931714048,762154.145363675,812814.221133754,811061.846664596,838243.695045833,861627.494503717
"Q3TG12","Phenylalanine--tRNA ligase beta subunit","Farsb",0.0264951255271229,15,6,24,919660.306886483,913126.645574757,923972.782618774,907591.848428487,925051.623922235,927877.452146258,878270.584345242,890732.469267067,921801.897833331,932001.48931044,917756.462682638,928902.451478671,939539.439011594,952296.977667322,909437.878424364,907681.234446659,882755.072130584,905700.155928534,880630.477317178,939527.230894017,893785.177739684,911526.94638187,888960.114696282,878724.622977647
"Q3TGB1","STAM-binding protein","Stambp",0.014045016881358,18,15,24,153652.717681148,162268.338260058,159376.809223105,165618.198074501,153697.983162407,168738.459265903,161888.542085894,167270.42366755,151252.185532571,162281.579031275,152404.641719516,155142.050516115,157754.450705526,165484.294469863,162160.409111673,165851.812634312,153473.448065662,148750.405939787,145316.447147606,161084.253771638,152099.219303529,187449.009671453,158778.557445563,161885.993392557
"Q6ZWQ5","Sorting nexin-12","Snx12",0.00378528978950413,18,9,24,577273.723687034,577605.578371109,616212.984150043,595701.667252722,628143.430069089,615289.449486273,591744.211265634,607371.380312476,582696.269809569,616182.161634629,600175.461665923,605018.51120469,609640.394333043,646441.809187407,601032.743866777,616406.291881409,610646.653048913,592697.613164964,619743.520216227,633005.205003487,646420.3584008,630868.967256651,629796.475326948,619904.45180611
"Q3U4R0","Secretory carrier-associated membrane protein 4","Scamp4",0.000883204557669174,24,12,24,54713.1980646819,55328.1887437256,49279.5997924924,53314.7171099859,48096.9098288764,51734.5064955841,61080.027253964,62029.2211346646,57806.0110933659,72160.1829179248,49403.447965452,52910.7400124943,56257.8653740403,55651.6571100746,54771.5393714596,58991.7913184311,59908.1206900103,58336.5219366202,56447.8607527144,54760.8435826686,56774.341525093,56578.0323874125,58792.1307934797,62284.6305956349
"Q3THS8","RNA 3-terminal phosphate cyclase-like protein","Rcl1",0.00377103023697231,3,15,24,53280.5593841517,51041.8967851808,45629.4510891641,48084.1497361284,45179.8977028882,47113.952858709,55328.7329316073,48017.9914504637,49116.2919343189,47855.2599214773,42626.3996042009,43019.7399489693,43395.1177122223,42419.0875201782,49033.6327544906,48077.5058929051,48116.6088767987,49463.144385191,45217.6774274098,45522.30787599,45344.9085947631,44219.8865154436,44002.2863453196,44444.5122611935
"Q3THU8","Phosphate carrier protein, mitochondrial","Slc25a3",0.000389121307828349,24,18,24,2784571.37017051,2713360.04128486,2258073.55232045,2526867.96709941,2308579.75039998,2225030.21258803,2896302.56897227,2700812.19879659,2716747.99152552,2936843.98638161,2433075.27900692,2477126.84319588,2519166.71490744,2409125.3133199,2753308.71528033,2882795.2931107,2765586.68417043,2612591.57170684,2525277.97502757,2405344.74167438,2693759.50866579,2373032.33234995,2761634.11352611,2767614.75882028
"Q3THX0","Mitochondrial import inner membrane translocase subunit Tim21","Timm21",0.00182949515517186,24,9,24,57439.1689582663,61149.5445394478,51231.5930258832,62475.1773186526,52160.1413023961,56952.4315580182,64905.7025425009,63312.6549106652,62742.4245061397,59386.5400562405,55570.7182021601,56858.8597248151,58088.1759898735,50030.279045981,61420.774581172,62605.790423252,68975.5075933103,59990.1228913427,55380.0343409729,56861.1349952498,62059.676383977,69739.3354501453,65673.9134262443,68440.7538323589
"Q3TIJ4","RNA 3-terminal phosphate cyclase","Rtca;RtcA",0.0204313156566051,15,15,24,221090.35738833,218689.918619934,227868.57521139,218964.599760105,230336.204166005,229364.109134664,231879.449896302,229899.49729339,224465.411707335,225988.944080573,226790.802279671,231007.252188471,235031.150465585,219159.578431259,224096.431587026,215827.499044908,220856.08738614,216222.017236917,225199.153518361,224514.608589266,228337.904424093,230455.085725436,225051.223872169,219901.514319594
"Q3TIR3","Synembryn-A","Ric8a",0.0108689274037544,15,18,24,117056.927100957,114812.712576759,115405.903653105,120069.870941489,120106.009696067,121172.502266655,121130.972794071,115903.694257758,110500.637569339,118099.99054982,112832.532251747,116114.892589516,119247.35814554,114385.412863474,117061.17161483,116979.148782403,116275.711235831,117871.094800948,114344.121493864,123439.575282219,120090.844738246,121728.76080941,119982.358021428,120986.468352934
"Q8C292","Lysine--tRNA ligase","Kars",0.0217378548075088,9,15,24,1642977.01362421,1608610.615026,1610430.79654121,1546899.22541661,1581368.84463269,1572042.54468803,1499671.44581082,1489443.77974408,1503270.64600024,1472717.06708755,1520398.69495217,1504457.63611141,1489244.55387584,1440241.12421152,1461499.09978879,1374318.88730007,1456017.48120059,1470500.71271047,1508183.06169657,1460084.83871715,1466774.56197644,1445296.03395514,1456683.02014648,1394903.88083569
"Q4KMM5","Golgi membrane protein 1","Golm1",0.012805750685944,24,9,24,63834.9337060905,68154.9295809931,61344.3885258098,62729.2851322196,63669.6203890361,65765.0489308373,66597.5731694211,66170.5085481153,62038.5522876454,65841.7335416908,60289.4061061791,61707.9355091029,63061.6852616017,61599.0791358075,71108.5592105606,70202.7772955994,63050.6340702608,59642.9033196586,57147.7622122704,58150.9702150484,58976.0522772951,63973.9466061092,58912.0518721119,61776.2684282366
"Q3TJ55","Syntaxin-2","Stx2",0.0239116402882597,21,15,24,123504.018481872,124694.457440907,122187.153308126,123705.156072993,120035.57622045,123173.580025642,139722.363435587,129329.18128448,127422.021986767,129792.696444743,121795.091367557,122422.803207629,123021.849477933,117891.751966374,129157.563500944,125566.38572873,123270.642674187,110267.907377962,125105.447905946,120048.654331883,134430.932711661,133817.258972302,133524.521256167,123933.432019594
"Q922Z3","Heat shock protein 75 kDa, mitochondrial","Trap1",0.00367157861571094,21,12,24,1026736.70995523,1029360.09494427,1005128.05688229,1047960.4394383,1016310.95679801,992480.772985464,1054377.65418776,1023621.57358728,1022695.13945153,1064806.72261655,1000676.91104843,1016220.13541608,1031053.55099237,1015345.22522456,1072295.61605192,1099562.66431248,1047294.37628621,1021530.70945628,988214.858921994,1002091.62463827,1003458.57348367,1033721.90634575,1037466.3238865,1026895.88041874
"Q3TPD9","Amine oxidase [flavin-containing] A","Maoa",0.0181228654291147,24,9,24,811980.16494012,821260.094874299,728287.757681562,784666.581967586,761665.218028063,730622.27580156,890283.237392342,855346.236780655,848495.975596431,891690.923738294,792200.878162388,812119.39696522,831128.301429167,801226.544376044,896869.208642815,938057.052906904,917550.612310772,907115.327926952,860369.156875117,872664.200492105,933977.308699865,889571.315131646,930740.668420795,983195.983934197
"Q3TPX4","Exocyst complex component 5","Exoc5",9.11578335255564e-05,18,18,24,343762.197862555,351138.967066376,338278.442027572,338549.290339754,347858.263662813,357975.186837693,357960.103695956,361440.471906392,357758.491613238,378995.673018081,343550.086494104,348308.304928892,352849.230915447,359756.973139208,359333.668492646,357490.617389044,353344.342844349,354125.698092712,353062.383444343,349861.825851037,356663.889239266,371149.504221068,359641.04286894,357192.093714001
"Q3TQC7","Ectonucleoside triphosphate diphosphohydrolase 5","Entpd5",0.0250798667193043,18,12,24,251231.554543174,260007.659223824,260151.432647097,258450.959023846,262803.041475308,261088.392447991,256354.060796012,267777.142299597,242061.460215807,246609.121798402,257003.206308441,255956.53856199,254957.668746683,262230.488002193,253423.429127877,260850.125279683,263642.798491622,250627.085241015,252379.522442572,259409.18056324,262334.251292852,274951.867915579,263967.005678169,262565.367298765
"Q3TR40","Thrombospondin-1","Thbs1",0.0374637665768085,12,15,24,920803.692864745,1023011.65388508,1103021.11294873,1188870.65653618,1231242.43621137,1246748.07146619,1194524.47377198,1281094.80906001,1168359.32084761,1284545.41808621,1365893.78074652,1340874.93671021,1316998.62237218,1274652.96174238,1295015.75798051,1275515.74705285,1173412.11333521,1254426.99534006,1403083.38922066,1402753.5052075,1356814.61965934,1248811.27890652,1267696.70563093,1211717.7930696
"Q3TSX8","Mitochondrial import receptor subunit TOM70","Tomm70a",0.00170304591347137,3,6,24,1050197.24349447,1035269.02793316,914337.513933218,962078.608598968,916647.57023292,896552.073986384,1065008.0122013,980563.063387177,995010.44134035,1030187.45737924,897759.480375875,909932.176167891,921548.984308575,865813.204093919,983845.316856436,1008543.0088184,992185.776915565,959398.417673697,931007.650514655,923761.517021937,944847.691337242,946688.867711899,984421.71922319,956434.147875413
"Q3TT94","Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B;Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform","Ppp2r2a",0.00100535253785449,9,15,24,940709.883021432,944278.695708724,968852.723793363,940018.896544742,948687.233614211,950639.199983782,920114.173460545,917314.606525497,929640.135225286,932136.629243972,952307.549681767,945409.494078474,938826.450366843,949360.603469349,909755.12521764,885974.823645572,912069.111723335,870435.198864066,950599.218923527,894952.397558665,934260.816475599,867003.94655015,915945.932117915,858769.906344752
"Q3TV62","Torsin-1A","Tor1a",0.000202279500524445,21,6,24,61964.7313084774,63104.2711318552,62789.0868048615,67842.6088465176,65794.9118937293,65886.5936517135,69861.5951214964,64112.7003297935,61749.765221749,66883.5117956858,65713.016726609,66986.9759587171,68202.7575925734,69152.5689398536,68469.7321495645,68157.8760222981,65006.1869411797,65242.042322891,65657.1377798987,66345.0836462239,66371.6136350375,65244.8403195404,67251.0907754681,67539.5391048772
"Q3TV94","Translocon-associated protein subunit alpha","Ssr1",2.95657462665355e-05,24,18,24,713299.017183519,685678.409455297,630247.614785612,675021.917830229,624309.995094375,631152.135732387,804643.584557775,723780.739630698,720748.583379456,707583.710487943,681943.624721953,677656.709486282,673565.563805896,591832.576276304,722084.057624682,694262.499968816,750152.004700029,689719.228153471,663237.975692576,614949.314101988,687020.986217917,609941.673099383,706670.968250916,709013.374784587
"Q3TVI8","Pre-B-cell leukemia transcription factor-interacting protein 1","Pbxip1",0.0306469734849076,6,6,24,235545.341767532,225200.278683936,219528.793780306,219592.990122744,217579.7483716,200635.712365191,235341.050340936,214873.817269184,236963.253796885,239632.464292532,223771.515858368,225744.95941304,227628.282182523,214135.344350009,239285.605855988,234771.026574521,239092.227041129,245820.468670352,225301.405044383,215367.019516853,230441.778726577,224221.459603879,239486.779603409,239110.160039407
